254	0.03135	-63	0.01552	-63
257	0.00983	258	0.01708	-62
259	0.04371	260	0.04687	-61
-62	0.02943	-61	0.01434	-62
-63	0.00855	-62	0.02102	-63
253	0.03729	-63	0.02631	-63
-64	0.04454	-63	0.04643	-64
-65	0.05555	-64	0.10162	-65
-66	0.04807	-65	0.10661	-66
261	0.07629	262	0.05592	-65
263	0.10504	264	0.13805	-64
265	0.11887	266	0.1432	-63
-64	0.07018	-63	0.05307	-64
269	0.03454	270	0.03122	-63
268	0.07063	-63	0.06862	-63
273	0.04727	274	0.03611	-62
272	0.0935	-62	0.05019	-62
271	0.09446	-62	0.03172	-62
-63	0.03817	-62	0.06582	-63
267	0.20168	-63	0.05773	-63
-64	0.05076	-63	0.02655	-64
275	0.05484	276	0.06495	-63
279	0.0339	280	0.03922	-62
278	0.052	-62	0.0302	-62
277	0.10451	-62	0.06202	-62
-63	0.14206	-62	0.04697	-63
281	0.0129	282	0.02387	-62
284	0.04296	285	0.07563	-61
283	0.09946	-61	0.0763	-61
-62	0.12083	-61	0.06866	-62
287	0.02535	288	0.0157	-61
286	0.05659	-61	0.04536	-61
289	0.0639	290	0.10452	-60
293	0.02941	294	0.04137	-59
292	0.06461	-59	0.0179	-59
291	0.07456	-59	0.03708	-59
296	0.02837	297	0.0205	-58
295	0.05745	-58	0.05503	-58
299	0.06702	300	0.05998	-57
298	0.09979	-57	0.01985	-57
-58	0.01785	-57	0.02215	-58
-59	0.03561	-58	0.02389	-59
-60	0.03518	-59	0.02548	-60
-61	0.04489	-60	0.02334	-61
-62	0.05525	-61	0.1391	-62
-63	0.041	-62	0.02899	-63
-64	0.02479	-63	0.0195	-64
-65	0.10571	-64	0.02377	-65
-66	0.03021	-65	0.01602	-66
240	0.25131	-66	0.04823	-66
-67	0.01891	-66	0.05176	-67
-68	0.02872	-67	0.03777	-68
301	0.15252	302	0.13738	-67
305	0.06164	306	0.09514	-66
310	0.03951	311	0.04054	-65
309	0.07756	-65	0.01738	-65
308	0.09081	-65	0.02612	-65
307	0.07332	-65	0.0284	-65
-66	0.05079	-65	0.09321	-66
304	0.14837	-66	0.03192	-66
303	0.27232	-66	0.04706	-66
313	0.04135	314	0.05544	-65
312	0.20707	-65	0.09533	-65
316	0.01208	317	0.00389	-64
318	0.00375	319	0.00295	-63
321	0.01275	322	0.00611	-62
320	0.01637	-62	0.034	-62
-63	0.04459	-62	0.05455	-63
-64	0.07712	-63	0.05028	-64
324	0.0382	325	0.03325	-63
323	0.05534	-63	0.04389	-63
326	0.11431	327	0.09973	-62
328	0.1148	329	0.13815	-61
-62	0.02005	-61	0.04242	-62
-63	0.07979	-62	0.01986	-63
-64	0.04777	-63	0.03449	-64
315	0.20712	-64	0.08869	-64
-65	0.04356	-64	0.07389	-65
-66	0.03115	-65	0.03207	-66
-67	0.04758	-66	0.01403	-67
331	0.0554	332	0.05429	-66
330	0.26039	-66	0.16374	-66
334	0.03973	335	0.03293	-65
339	0.01583	340	0.00803	-64
338	0.02247	-64	0.00933	-64
337	0.02489	-64	0.01601	-64
336	0.03877	-64	0.01334	-64
-65	0.01705	-64	0.02327	-65
342	0.02093	343	0.03254	-64
344	0.04796	345	0.05031	-63
347	0.03634	348	0.01449	-62
346	0.02378	-62	0.02329	-62
-63	0.01224	-62	0.00878	-63
351	0.00827	352	0.03476	-62
353	0.02914	354	0.03367	-61
-62	0.01022	-61	0.00534	-62
350	0.02158	-62	0.01227	-62
349	0.03456	-62	0.00806	-62
359	0.02958	360	0.03048	-61
358	0.02187	-61	0.01002	-61
357	0.01059	-61	0.01314	-61
356	0.01695	-61	0.01421	-61
363	0.05542	364	0.02487	-60
362	0.01531	-60	0.0106	-60
361	0.02462	-60	0.01084	-60
365	0.02583	366	0.00714	-59
367	0.03687	368	0.04619	-58
-59	0.01252	-58	0.02096	-59
-60	0.01322	-59	0.01101	-60
-61	0.00615	-60	0.00763	-61
355	0.03368	-61	0.01069	-61
-62	0.01172	-61	0.01129	-62
-63	0.01795	-62	0.0199	-63
-64	0.01594	-63	0.01794	-64
341	0.08091	-64	0.01328	-64
-65	0.01741	-64	0.01897	-65
333	0.04591	-65	0.01427	-65
-66	0.02716	-65	0.11329	-66
370	0.09927	371	0.09809	-65
369	0.09906	-65	0.02418	-65
373	0.04085	374	0.03374	-64
372	0.056	-64	0.0353	-64
377	0.06719	378	0.08327	-63
376	0.05185	-63	0.02246	-63
375	0.07401	-63	0.01416	-63
-64	0.04123	-63	0.01462	-64
-65	0.07733	-64	0.10229	-65
380	0.07907	381	0.07399	-64
379	0.18826	-64	0.05669	-64
382	0.05908	383	0.08311	-63
386	0.05744	387	0.04605	-62
388	0.08639	389	0.03063	-61
-62	0.02942	-61	0.02139	-62
385	0.0725	-62	0.02441	-62
394	0.0268	395	0.02893	-61
393	0.03393	-61	0.00462	-61
392	0.03072	-61	0.00719	-61
391	0.03783	-61	0.00943	-61
390	0.04796	-61	0.01951	-61
396	0.13335	397	0.06229	-60
398	0.03008	399	0.04994	-59
400	0.10401	401	0.04904	-58
-59	0.05156	-58	0.031	-59
-60	0.02735	-59	0.04921	-60
-61	0.05377	-60	0.01618	-61
-62	0.03096	-61	0.02073	-62
384	0.07557	-62	0.01319	-62
-63	0.08011	-62	0.0259	-63
403	0.05061	404	0.04712	-62
402	0.07646	-62	0.04348	-62
406	0.10981	407	0.0941	-61
405	0.06312	-61	0.0264	-61
408	0.10239	409	0.13883	-60
412	0.04128	413	0.06096	-59
411	0.04425	-59	0.02696	-59
410	0.05015	-59	0.03054	-59
-60	0.03386	-59	0.04519	-60
415	0.05645	416	0.05312	-59
417	0.02198	418	0.0135	-58
-59	0.02471	-58	0.01215	-59
414	0.04579	-59	0.00847	-59
419	0.02557	420	0.04058	-58
421	0.02365	422	0.0234	-57
424	0.03096	425	0.02589	-56
423	0.04132	-56	0.02528	-56
-57	0.02116	-56	0.018	-57
-58	0.02628	-57	0.01778	-58
-59	0.01357	-58	0.01062	-59
426	0.09563	427	0.07862	-58
429	0.06507	430	0.04976	-57
432	0.01147	433	0.04727	-56
431	0.03336	-56	0.01377	-56
-57	0.0149	-56	0.04071	-57
428	0.07059	-57	0.01711	-57
435	0.03883	436	0.03086	-56
434	0.0451	-56	0.01932	-56
439	0.01328	440	0.03554	-55
438	0.02992	-55	0.00626	-55
437	0.01968	-55	0.00794	-55
-56	0.047	-55	0.06369	-56
-57	0.01977	-56	0.02018	-57
-58	0.01629	-57	0.01977	-58
-59	0.0637	-58	0.02826	-59
-60	0.02185	-59	0.03824	-60
-61	0.09057	-60	0.03378	-61
-62	0.105	-61	0.01654	-62
-63	0.06986	-62	0.01998	-63
-64	0.0437	-63	0.01667	-64
-65	0.01994	-64	0.02135	-65
443	0.12764	444	0.05918	-64
442	0.11448	-64	0.04735	-64
447	0.08324	448	0.05771	-63
446	0.12219	-63	0.05362	-63
445	0.23791	-63	0.03649	-63
-64	0.04311	-63	0.02938	-64
441	0.18164	-64	0.04192	-64
450	0.14175	451	0.07649	-63
452	0.07344	453	0.13242	-62
-63	0.01267	-62	0.02246	-63
449	0.12478	-63	0.02959	-63
455	0.07465	456	0.06977	-62
454	0.07914	-62	0.03609	-62
458	0.05035	459	0.04111	-61
457	0.02073	-61	0.01892	-61
461	0.00642	462	0.01726	-60
460	0.02673	-60	0.1051	-60
-61	0.01157	-60	0.02945	-61
-62	0.03667	-61	0.07639	-62
-63	0.03724	-62	0.06885	-63
464	0.08269	465	0.0515	-62
467	0.06272	468	0.04806	-61
466	0.08647	-61	0.0197	-61
-62	0.03742	-61	0.04179	-62
469	0.02749	470	0.03892	-61
473	0.04765	474	0.0223	-60
476	0.02722	477	0.01384	-59
475	0.0282	-59	0.01303	-59
-60	0.00915	-59	0.00672	-60
472	0.07824	-60	0.02109	-60
471	0.07483	-60	0.01786	-60
-61	0.02983	-60	0.03907	-61
-62	0.02673	-61	0.02482	-62
479	0.00949	480	0.0066	-61
481	0.01535	482	0.0233	-60
-61	0.01885	-60	0.01541	-61
484	0.01797	485	0.022	-60
486	0.04506	487	0.02755	-59
-60	0.01143	-59	0.01327	-60
490	0.04235	491	0.03196	-59
489	0.07944	-59	0.02119	-59
488	0.07044	-59	0.0145	-59
-60	0.04376	-59	0.01272	-60
494	0.02246	495	0.04416	-59
493	0.05395	-59	0.0106	-59
497	0.04493	498	0.0101	-58
496	0.02147	-58	0.00848	-58
500	0.0475	501	0.03437	-57
499	0.0346	-57	0.02402	-57
-58	0.02771	-57	0.00775	-58
-59	0.01414	-58	0.01793	-59
492	0.05393	-59	0.01582	-59
505	0.03027	506	0.06546	-58
504	0.03813	-58	0.034	-58
503	0.096	-58	0.01843	-58
502	0.07668	-58	0.02647	-58
507	0.03399	508	0.03349	-57
509	0.03359	510	0.02282	-56
-57	0.04469	-56	0.04426	-57
512	0.03999	513	0.0474	-56
511	0.04939	-56	0.01888	-56
516	0.02171	517	0.03378	-55
515	0.02871	-55	0.01681	-55
514	0.03845	-55	0.01624	-55
-56	0.00929	-55	0.01326	-56
-57	0.01109	-56	0.0334	-57
-58	0.01667	-57	0.029	-58
-59	0.08369	-58	0.03202	-59
-60	0.02106	-59	0.02171	-60
483	0.07068	-60	0.02116	-60
-61	0.04542	-60	0.02286	-61
478	0.09517	-61	0.02914	-61
-62	0.112	-61	0.06829	-62
463	0.21995	-62	0.02157	-62
-63	0.06895	-62	0.01921	-63
-64	0.03804	-63	0.01774	-64
-65	0.02809	-64	0.0187	-65
-66	0.0446	-65	0.01961	-66
-67	0.03718	-66	0.01492	-67
-68	0.02295	-67	0.02688	-68
-69	0.04055	-68	0.03063	-69
-70	0.05785	-69	0.01806	-70
519	0.07913	520	0.10405	-69
522	0.03244	523	0.02024	-68
528	0.00416	529	0.0204	-67
527	0	-67	0.01231	-67
526	0.00983	-67	0.00291	-67
525	0.01243	-67	0.00727	-67
524	0.01211	-67	0	-67
-68	0.00927	-67	0.03139	-68
521	0.04966	-68	0.02439	-68
-69	0.18657	-68	0.23261	-69
532	0.11382	533	0.07171	-68
531	0.12823	-68	0.04346	-68
535	0.1195	536	0.04979	-67
534	0.09252	-67	0.02964	-67
538	0.0352	539	0.09209	-66
537	0.04288	-66	0.05692	-66
540	0.02694	541	0.01212	-65
544	0.009	545	0.00899	-64
543	0.03789	-64	0.01244	-64
542	0.01398	-64	0.02859	-64
-65	0.0164	-64	0.00624	-65
-66	0.0399	-65	0.08475	-66
-67	0.02198	-66	0.05563	-67
-68	0.19384	-67	0.10743	-68
546	0.02835	547	0.01936	-67
552	0.0018	553	0.03555	-66
551	0	-66	0.04141	-66
550	0.00628	-66	0.00299	-66
549	0.02411	-66	0.14484	-66
548	0.02945	-66	0.01733	-66
-67	0.16699	-66	0.11046	-67
554	0.11387	555	0.07034	-66
557	0.00888	558	0.02747	-65
559	0.01044	560	0.05659	-64
-65	0.01219	-64	0.03075	-65
556	0.01615	-65	0.01198	-65
-66	0.03427	-65	0.0462	-66
562	0.0453	563	0.05147	-65
564	0.06861	565	0.05786	-64
-65	0.02083	-64	0.00981	-65
561	0.04837	-65	0.03639	-65
568	0.01123	569	0.02486	-64
567	0.01316	-64	0.01711	-64
566	0.03932	-64	0.0533	-64
572	0.05308	573	0.00618	-63
571	0.03168	-63	0.02041	-63
575	0.07098	576	0.03312	-62
574	0.03165	-62	0.02272	-62
-63	0.01034	-62	0.02688	-63
570	0.0277	-63	0.02345	-63
-64	0.08932	-63	0.08293	-64
-65	0.0825	-64	0.05651	-65
-66	0.13554	-65	0.04172	-66
577	0.06146	578	0.09317	-65
580	0.05324	581	0.03509	-64
579	0.04138	-64	0.01531	-64
582	0.01121	583	0.01432	-63
586	0.0589	587	0.03523	-62
585	0.02094	-62	0.0266	-62
584	0.04267	-62	0.01712	-62
-63	0.02977	-62	0.00756	-63
588	0.0713	589	0.05238	-62
593	0.02195	594	0.05978	-61
592	0.03142	-61	0.02179	-61
591	0.0239	-61	0.01192	-61
590	0.04138	-61	0.01637	-61
596	0.07379	597	0.02032	-60
600	0.1398	601	0.02229	-59
599	0.02507	-59	0.0031	-59
598	0.02422	-59	0.0034	-59
-60	0.01815	-59	0.01324	-60
595	0.05794	-60	0.03067	-60
-61	0.0168	-60	0.01242	-61
-62	0.01944	-61	0.01518	-62
602	0.06301	603	0.05933	-61
605	0.008	606	0.02962	-60
604	0.0188	-60	0.01066	-60
-61	0.0329	-60	0.05299	-61
607	0.10505	608	0.04081	-60
611	0.01216	612	0.01942	-59
610	0.00974	-59	0.02001	-59
609	0.00537	-59	0.01599	-59
-60	0.02523	-59	0.03155	-60
-61	0.00984	-60	0.00918	-61
613	0.0413	614	0.0737	-60
623	0.03822	624	0.00546	-59
622	0.01597	-59	0.00743	-59
621	0.0362	-59	0.01658	-59
620	0	-59	0.01355	-59
619	0.02332	-59	0.01146	-59
626	0.01362	627	0.05616	-58
629	0.0226	630	0.02879	-57
628	0.00614	-57	0.01473	-57
-58	0.01256	-57	0.00237	-58
625	0.03842	-58	0.00324	-58
-59	0.00519	-58	0.01374	-59
618	0.08256	-59	0.01532	-59
617	0.0311	-59	0.00721	-59
616	0.03702	-59	0.01749	-59
615	0.03165	-59	0.01687	-59
-60	0.02722	-59	0.01286	-60
-61	0.0226	-60	0.00683	-61
-62	0.01691	-61	0.01235	-62
-63	0.00458	-62	0.00843	-63
-64	0.02062	-63	0.02081	-64
-65	0.03737	-64	0.02388	-65
-66	0.02586	-65	0.08782	-66
-67	0.05886	-66	0.04528	-67
-68	0.04205	-67	0.02848	-68
530	0.21346	-68	0.01365	-68
-69	0.04286	-68	0.02702	-69
518	0.26779	-69	0.046	-69
634	0.05515	635	0.07073	-68
637	0.01485	638	0.02366	-67
636	0.10684	-67	0.09208	-67
-68	0.05376	-67	0.0348	-68
633	0.12062	-68	0.02701	-68
632	0.15742	-68	0.01982	-68
639	0.11119	640	0.1074	-67
641	0.02107	642	0.01158	-66
643	0.01542	644	0.01699	-65
-66	0.03302	-65	0.03458	-66
-67	0.02786	-66	0.09379	-67
646	0.03739	647	0.052	-66
645	0.06867	-66	0.04156	-66
650	0.05049	651	0.0497	-65
649	0.04077	-65	0.01101	-65
648	0.05533	-65	0.03217	-65
-66	0.04292	-65	0.07573	-66
-67	0.02017	-66	0.02388	-67
-68	0.01579	-67	0.0139	-68
631	0.28139	-68	0.07115	-68
653	0.02401	654	0.02812	-67
652	0.09603	-67	0.05892	-67
656	0.01596	657	0.01575	-66
659	0.07858	660	0.04537	-65
658	0.05702	-65	0.02365	-65
-66	0.10084	-65	0.02637	-66
661	0.0533	662	0.03692	-65
663	0.07504	664	0.07784	-64
665	0.07092	666	0.05144	-63
668	0.03072	669	0.01435	-62
671	0.00442	672	0.01402	-61
670	0.01187	-61	0.00225	-61
-62	0.00483	-61	0.00734	-62
667	0.02728	-62	0.00601	-62
-63	0.01613	-62	0.0406	-63
-64	0.0522	-63	0.05723	-64
-65	0.06104	-64	0.03329	-65
-66	0.05672	-65	0.05459	-66
675	0.08237	676	0.06774	-65
674	0.05698	-65	0.02339	-65
677	0.00893	678	0.00901	-64
681	0.00175	682	0.00971	-63
680	0.02144	-63	0.01691	-63
679	0.04374	-63	0.01815	-63
-64	0.01788	-63	0.00817	-64
-65	0.05386	-64	0.07558	-65
685	0.04505	686	0.04843	-64
684	0.0361	-64	0.02013	-64
683	0.03689	-64	0.01132	-64
689	0.01805	690	0.00611	-63
691	0.05525	692	0.02137	-62
-63	0.01548	-62	0.0102	-63
688	0.03675	-63	0.01143	-63
687	0.04431	-63	0.02099	-63
-64	0.06025	-63	0.04563	-64
-65	0.01698	-64	0.05266	-65
673	0.11358	-65	0.02277	-65
-66	0.02128	-65	0.02036	-66
655	0.14316	-66	0.03277	-66
-67	0.13514	-66	0.06465	-67
-68	0.0162	-67	0.02264	-68
695	0.08533	696	0.1463	-67
697	0.05168	698	0.04745	-66
699	0.09112	700	0.11162	-65
-66	0.06906	-65	0.01911	-66
-67	0.01833	-66	0.01686	-67
694	0.11891	-67	0.0511	-67
693	0.1654	-67	0.01375	-67
701	0.05082	702	0.03933	-66
703	0.0306	704	0.04318	-65
-66	0.02368	-65	0.04638	-66
705	0.06459	706	0.06467	-65
708	0.03715	709	0.02579	-64
707	0.0495	-64	0.02225	-64
-65	0.03472	-64	0.03502	-65
713	0.07217	714	0.0614	-64
715	0.05059	716	0.039	-63
-64	0.02231	-63	0.02932	-64
712	0.06316	-64	0.0135	-64
711	0.08425	-64	0.03637	-64
710	0.07707	-64	0.02844	-64
-65	0.05548	-64	0.05554	-65
-66	0.07596	-65	0.0539	-66
-67	0.01526	-66	0.02971	-67
718	0.09621	719	0.10252	-66
721	0.03072	722	0.03549	-65
723	0.01116	724	0.00822	-64
728	0.01512	729	0.01725	-63
727	0.02465	-63	0.00346	-63
726	0.03227	-63	0.00823	-63
725	0.01899	-63	0.01031	-63
-64	0.0532	-63	0.02366	-64
-65	0.03331	-64	0.02881	-65
720	0.05437	-65	0.01118	-65
-66	0.03155	-65	0.03205	-66
717	0.09542	-66	0.02696	-66
730	0.05268	731	0.05711	-65
733	0.04113	734	0.04787	-64
735	0.0271	736	0.02446	-63
-64	0.02645	-63	0.03597	-64
732	0.09961	-64	0.02632	-64
-65	0.03889	-64	0.01648	-65
738	0.02563	739	0.00304	-64
737	0.0383	-64	0.02265	-64
740	0.01086	741	0.02709	-63
743	0.04421	744	0.01883	-62
742	0.02007	-62	0.00973	-62
-63	0.02044	-62	0.01069	-63
-64	0.05864	-63	0.07276	-64
-65	0.01204	-64	0.02569	-65
-66	0.04758	-65	0.04691	-66
748	0.00881	749	0.00887	-65
747	0.0349	-65	0.02058	-65
746	0.11065	-65	0.10139	-65
745	0.22627	-65	0.07608	-65
751	0.03877	752	0.04837	-64
750	0.03455	-64	0.01825	-64
753	0.04045	754	0.04874	-63
759	0.01296	760	0.03256	-62
758	0.07311	-62	0.04619	-62
765	0.0169	766	0.01937	-61
764	0.01765	-61	0.01486	-61
763	0.04674	-61	0.01622	-61
762	0.02415	-61	0.01139	-61
761	0.04446	-61	0.0108	-61
-62	0.01108	-61	0.03011	-62
757	0.06777	-62	0.01346	-62
756	0.07376	-62	0.01956	-62
755	0.07392	-62	0.03359	-62
770	0.0287	771	0.0271	-61
769	0.03577	-61	0.00861	-61
773	0.04692	774	0.03977	-60
776	0.01695	777	0.0207	-59
775	0.03299	-59	0.01339	-59
-60	0.01549	-59	0.01472	-60
772	0.06663	-60	0.01348	-60
-61	0.03608	-60	0.0276	-61
768	0.082	-61	0.02516	-61
767	0.13325	-61	0.01963	-61
778	0.06613	779	0.08832	-60
780	0.06193	781	0.04424	-59
783	0.01142	784	0.02269	-58
782	0.02214	-58	0.01527	-58
786	0.03285	787	0.01529	-57
785	0.03336	-57	0.0144	-57
-58	0.01616	-57	0.01531	-58
-59	0.01887	-58	0.00709	-59
-60	0.01625	-59	0.05382	-60
789	0.04081	790	0.05094	-59
788	0.08224	-59	0.03199	-59
792	0.03774	793	0.0291	-58
